student_id,attendance_percent,mid_exam_score,final_exam_score,assignments_avg,study_hours_per_week,success_status,
5840,98,100,48,61,6,Fail,
5841,84,68,30,41,13,Fail,
5842,100,32,69,81,13,Pass,
5843,60,59,84,51,10,Fail,
5844,73,64,55,84,22,Fail,
5845,98,86,72,50,10,Fail,
5846,70,58,88,92,16,Fail,
5847,100,79,80,79,16,Pass,
5848,51,91,44,99,21,Fail,
5849,89,81,37,68,13,Fail,
5850,68,43,43,59,6,Fail,
5851,88,64,36,44,2,Fail,
5852,77,57,47,64,23,Fail,
5853,66,87,41,73,20,Fail,
5854,55,59,31,51,12,Fail,
5855,68,36,79,67,19,Fail,
5856,87,68,50,73,7,Fail,
5857,77,98,36,45,18,Fail,
5858,51,64,41,93,15,Fail,
5859,87,81,86,58,13,Fail,
5860,86,43,52,51,6,Fail,
5861,100,92,59,64,8,Fail,
5862,53,65,87,52,17,Fail,
5863,71,53,81,56,10,Fail,
5864,75,69,85,51,24,Fail,
5865,98,58,39,42,16,Fail,
5866,92,82,48,63,5,Fail,
5867,85,51,48,47,21,Fail,
5868,62,44,88,87,24,Fail,
5869,81,98,73,75,8,Pass,
5870,66,93,88,95,15,Fail,
5871,90,33,33,98,5,Fail,
5872,85,47,94,65,5,Pass,
5873,95,71,42,84,15,Fail,
5874,68,59,96,47,8,Fail,
5875,84,44,41,71,16,Fail,
5876,95,99,84,71,13,Pass,
5877,89,84,90,40,15,Fail,
5878,77,82,70,42,14,Fail,
5879,50,45,65,40,20,Fail,
5880,91,63,31,54,13,Fail,
5881,67,56,51,89,17,Fail,
5882,97,42,51,59,17,Fail,
5883,89,56,70,42,2,Fail,
5884,82,98,43,100,16,Fail,
5885,61,60,64,54,6,Fail,
5886,57,32,79,98,7,Fail,
5887,73,59,38,93,22,Fail,
5888,65,50,88,99,18,Fail,
5889,99,35,85,99,12,Pass,
5890,53,61,39,76,5,Fail,
5891,87,71,54,60,19,Fail,
5892,93,91,74,81,21,Pass,
5893,76,61,40,78,15,Fail,
5894,58,68,38,62,24,Fail,
5895,96,93,36,96,10,Fail,
5896,65,59,100,79,4,Fail,
5897,61,92,63,74,4,Fail,
5898,80,60,49,57,12,Fail,
5899,73,69,34,56,21,Fail,
5900,63,62,84,70,24,Fail,
5901,94,92,44,87,23,Fail,
5902,74,54,77,65,6,Fail,
5903,83,65,33,61,5,Fail,
5904,52,53,50,100,13,Fail,
5905,73,87,38,84,13,Fail,
5906,91,68,95,75,5,Pass,
5907,58,75,64,74,4,Fail,
5908,75,39,80,50,24,Fail,
5909,69,61,66,66,3,Fail,
5910,89,65,35,73,5,Fail,
5911,59,57,80,57,5,Fail,
5912,68,45,95,66,8,Fail,
5913,52,45,46,43,3,Fail,
5914,73,47,94,56,12,Fail,
5915,54,37,38,45,6,Fail,
5916,52,99,42,81,14,Fail,
5917,76,30,87,50,5,Fail,
5918,65,91,59,44,10,Fail,
5919,98,67,60,97,8,Pass,
5920,64,74,52,96,14,Fail,
5921,84,87,92,57,11,Fail,
5922,61,30,57,96,8,Fail,
5923,90,61,88,64,19,Pass,
5924,93,37,39,49,19,Fail,
5925,75,69,55,80,3,Fail,
5926,96,85,46,55,22,Fail,
5927,83,92,69,49,2,Fail,
5928,72,65,97,49,14,Fail,
5929,80,86,52,75,24,Fail,
5930,99,74,64,60,3,Pass,
5931,69,31,38,95,5,Fail,
5932,61,97,74,53,10,Fail,
5933,72,79,66,47,9,Fail,
5934,53,58,98,40,19,Fail,
5935,72,39,48,55,17,Fail,
5936,97,56,56,65,5,Fail,
5937,97,44,42,88,5,Fail,
5938,50,89,86,81,19,Fail,
5939,74,60,89,45,3,Fail,
5940,51,50,41,78,22,Fail,
5941,79,89,38,89,12,Fail,
5942,52,87,56,41,21,Fail,
5943,70,70,92,92,5,Fail,
5944,74,75,58,48,15,Fail,
5945,69,74,51,44,22,Fail,
5946,98,55,48,79,18,Fail,
5947,71,80,67,95,9,Fail,
5948,70,65,68,44,2,Fail,
5949,82,81,44,95,20,Fail,
5950,87,80,83,86,20,Pass,
5951,64,32,61,47,22,Fail,
5952,95,43,75,44,8,Fail,
5953,64,78,90,44,2,Fail,
5954,95,30,81,91,2,Pass,
5955,74,86,63,56,11,Fail,
5956,70,46,64,48,14,Fail,
5957,73,79,99,73,23,Fail,
5958,54,43,66,72,6,Fail,
5959,55,88,90,61,13,Fail,
5960,98,32,78,60,4,Pass,
5961,92,69,38,82,20,Fail,
5962,97,95,48,54,5,Fail,
5963,93,63,57,40,16,Fail,
5964,96,38,55,46,14,Fail,
5965,72,50,67,62,12,Fail,
5966,53,54,69,90,3,Fail,
5967,76,73,54,95,10,Fail,
5968,67,54,98,86,13,Fail,
5969,70,38,100,45,5,Fail,
5970,77,91,52,59,20,Fail,
5971,84,55,94,97,11,Pass,
5972,71,86,51,65,12,Fail,
5973,89,66,93,81,8,Pass,
5974,72,45,97,51,14,Fail,
5975,52,66,87,52,10,Fail,
5976,89,53,57,86,13,Fail,
5977,99,55,97,90,3,Pass,
5978,59,49,33,88,23,Fail,
5979,74,38,30,52,22,Fail,
5980,98,58,55,41,2,Fail,
5981,57,60,62,71,8,Fail,
5982,60,48,56,89,2,Fail,
5983,54,49,71,70,17,Fail,
5984,94,56,98,100,5,Pass,
5985,86,73,100,50,9,Fail,
5986,94,64,93,76,18,Pass,
5987,87,100,54,43,22,Fail,
5988,78,51,33,73,20,Fail,
5989,54,44,41,98,5,Fail,
5990,58,42,87,55,5,Fail,
5991,97,33,40,70,9,Fail,
5992,51,85,88,64,11,Fail,
5993,50,52,65,78,17,Fail,
5994,89,63,51,47,20,Fail,
5995,100,46,94,47,2,Fail,
5996,79,57,79,73,6,Pass,
5997,60,43,33,54,3,Fail,
5998,77,63,81,44,17,Fail,
5999,93,86,72,58,14,Fail,
6000,61,84,75,49,7,Fail,
6001,88,95,33,48,5,Fail,
6002,75,66,42,96,8,Fail,
6003,62,97,67,93,3,Fail,
6004,57,55,74,68,24,Fail,
6005,77,90,54,91,11,Fail,
6006,79,96,96,79,15,Pass,
6007,58,81,84,76,9,Fail,
6008,88,47,68,58,4,Fail,
6009,80,82,94,52,4,Fail,
6010,70,92,31,98,3,Fail,
6011,96,82,98,85,18,Pass,
6012,83,56,91,79,20,Pass,
6013,80,60,75,55,11,Fail,
6014,74,30,60,69,13,Fail,
6015,61,35,64,99,24,Fail,
6016,50,40,74,93,12,Fail,
6017,71,63,83,44,10,Fail,
6018,89,92,100,72,14,Pass,
6019,86,82,98,58,7,Fail,
6020,96,47,58,94,15,Fail,
6021,50,50,37,58,23,Fail,
6022,50,48,83,56,12,Fail,
6023,91,33,36,63,6,Fail,
6024,91,58,52,94,3,Fail,
6025,70,54,61,92,8,Fail,
6026,64,85,91,67,18,Fail,
6027,66,92,74,81,7,Fail,
6028,71,56,97,76,15,Fail,
6029,87,89,59,61,5,Fail,
6030,84,78,68,78,4,Pass,
6031,94,94,34,55,12,Fail,
6032,65,67,96,100,2,Fail,
6033,57,81,51,74,15,Fail,
6034,96,30,57,66,7,Fail,
6035,66,69,51,51,24,Fail,
6036,66,50,58,85,18,Fail,
6037,75,44,72,67,18,Pass,
6038,62,79,71,91,24,Fail,
6039,66,77,89,40,12,Fail,
6040,87,61,100,78,23,Pass,
6041,66,78,97,97,8,Fail,
6042,97,97,88,57,14,Fail,
6043,63,74,35,62,9,Fail,
6044,94,61,57,61,9,Fail,
6045,55,33,60,43,10,Fail,
6046,84,94,68,87,8,Pass,
6047,95,100,79,50,23,Fail,
6048,63,94,66,57,10,Fail,
6049,96,47,44,94,12,Fail,
6050,57,83,80,87,3,Fail,
6051,64,76,99,46,19,Fail,
6052,76,35,52,60,23,Fail,
6053,62,95,54,96,4,Fail,
6054,98,38,75,74,19,Pass,
6055,80,97,52,96,17,Fail,
6056,84,52,39,76,9,Fail,
6057,55,72,61,89,24,Fail,
6058,54,80,80,96,9,Fail,
6059,71,54,70,69,7,Fail,
6060,98,64,94,56,3,Fail,
6061,72,46,94,72,17,Fail,
6062,74,47,69,55,22,Fail,
6063,83,56,47,54,10,Fail,
6064,75,44,65,52,20,Fail,
6065,96,98,60,78,22,Pass,
6066,54,44,83,42,16,Fail,
6067,75,71,92,63,3,Pass,
6068,69,63,30,62,16,Fail,
6069,55,77,81,98,23,Fail,
6070,55,37,86,84,12,Fail,
6071,99,39,38,87,21,Fail,
6072,67,34,85,94,13,Fail,
6073,53,77,76,40,16,Fail,
6074,66,55,32,71,17,Fail,
6075,63,52,31,72,7,Fail,
6076,63,91,83,99,4,Fail,
6077,62,42,66,87,7,Fail,
6078,56,38,85,69,24,Fail,
6079,93,49,60,41,4,Fail,
6080,64,86,41,57,22,Fail,
6081,68,53,87,98,14,Fail,
6082,92,62,96,92,13,Pass,
6083,96,49,55,96,9,Fail,
6084,93,89,41,94,3,Fail,
6085,84,77,45,69,8,Fail,
6086,66,93,82,57,18,Fail,
6087,84,59,78,44,8,Fail,
6088,68,46,78,44,2,Fail,
6089,69,43,36,47,5,Fail,
6090,85,48,44,48,16,Fail,
6091,84,100,65,71,5,Pass,
6092,81,88,44,95,13,Fail,
6093,97,96,91,53,17,Fail,
6094,93,73,47,52,22,Fail,
6095,89,61,75,57,19,Fail,
6096,73,40,90,43,15,Fail,
6097,66,31,72,89,15,Fail,
6098,56,97,73,61,12,Fail,
6099,92,46,95,59,17,Fail,
6100,99,69,84,54,16,Fail,
6101,50,75,68,46,23,Fail,
6102,84,33,34,52,7,Fail,
6103,81,67,86,73,14,Pass,
6104,85,92,44,80,18,Fail,
6105,62,58,45,69,5,Fail,
6106,55,48,86,44,13,Fail,
6107,63,58,54,40,19,Fail,
6108,86,64,51,99,9,Fail,
6109,97,99,60,70,13,Pass,
6110,64,52,63,98,5,Fail,
6111,96,75,45,90,9,Fail,
6112,53,73,99,59,3,Fail,
6113,89,77,88,58,5,Fail,
6114,65,81,44,93,13,Fail,
6115,77,37,42,68,22,Fail,
6116,65,84,53,84,23,Fail,
6117,53,95,42,77,11,Fail,
6118,94,69,94,49,16,Fail,
6119,75,60,65,68,10,Pass,
6120,77,77,78,70,10,Pass,
6121,81,90,77,50,8,Fail,
6122,94,81,72,62,3,Pass,
6123,51,67,35,69,8,Fail,
6124,80,65,97,64,10,Pass,
6125,52,84,43,55,19,Fail,
6126,57,42,59,97,24,Fail,
6127,73,66,37,96,13,Fail,
6128,64,76,83,62,8,Fail,
6129,92,100,95,98,20,Pass,
6130,80,51,33,72,23,Fail,
6131,58,68,89,90,17,Fail,
6132,88,87,82,76,9,Pass,
6133,94,59,44,97,20,Fail,
6134,51,47,30,67,7,Fail,
6135,57,47,51,66,3,Fail,
6136,56,68,44,45,3,Fail,
6137,93,55,51,77,9,Fail,
6138,100,100,79,76,11,Pass,
6139,88,36,77,45,22,Fail,
6140,91,98,80,64,22,Pass,
6141,65,94,46,52,12,Fail,
6142,84,75,80,72,21,Pass,
6143,79,47,66,72,21,Pass,
6144,59,42,78,64,4,Fail,
6145,87,54,88,53,17,Fail,
6146,67,37,39,79,4,Fail,
6147,99,61,59,80,9,Fail,
6148,54,46,50,94,20,Fail,
6149,78,77,63,81,13,Pass,
6150,88,92,79,77,19,Pass,
6151,83,69,76,48,14,Fail,
6152,92,44,35,57,12,Fail,
6153,94,35,79,54,14,Fail,
6154,72,92,92,43,22,Fail,
6155,54,37,41,73,4,Fail,
6156,79,61,70,77,7,Pass,
6157,55,74,60,56,24,Fail,
6158,95,81,31,46,4,Fail,
6159,93,42,45,71,2,Fail,
6160,53,53,30,94,15,Fail,
6161,78,69,33,62,24,Fail,
6162,72,43,76,59,21,Fail,
6163,55,99,94,86,8,Fail,
6164,81,91,81,95,10,Pass,
6165,91,90,76,92,2,Pass,
6166,67,30,79,41,11,Fail,
6167,64,95,74,60,14,Fail,
6168,89,61,71,51,13,Fail,
6169,81,42,85,81,5,Pass,
6170,58,62,100,96,8,Fail,
6171,86,61,86,97,11,Pass,
6172,59,85,62,88,23,Fail,
6173,69,53,57,66,8,Fail,
6174,55,33,73,89,16,Fail,
6175,97,52,85,87,20,Pass,
6176,52,58,73,49,8,Fail,
6177,91,50,63,47,15,Fail,
6178,60,59,43,100,22,Fail,
6179,92,49,97,60,15,Pass,
6180,66,45,58,99,19,Fail,
6181,81,96,46,96,11,Fail,
6182,53,78,38,61,4,Fail,
6183,53,87,56,52,7,Fail,
6184,66,73,78,87,23,Fail,
6185,90,54,66,79,24,Pass,
6186,68,52,57,51,23,Fail,
6187,54,88,79,56,10,Fail,
6188,81,30,84,87,15,Pass,
6189,71,44,33,48,22,Fail,
6190,55,81,48,96,22,Fail,
6191,84,87,66,90,9,Pass,
6192,71,70,33,88,2,Fail,
6193,50,73,66,95,4,Fail,
6194,69,33,80,79,23,Fail,
6195,71,97,61,51,7,Fail,
6196,97,36,74,48,2,Fail,
6197,60,75,41,69,19,Fail,
6198,62,38,70,45,11,Fail,
6199,91,62,85,64,24,Pass,
6200,52,62,43,67,18,Fail,
6201,58,33,83,49,22,Fail,
6202,61,94,92,80,2,Fail,
6203,72,63,94,67,23,Fail,
6204,63,93,87,68,24,Fail,
6205,82,54,50,75,9,Fail,
6206,67,84,33,50,13,Fail,
6207,98,38,75,60,20,Pass,
6208,90,46,41,93,15,Fail,
6209,58,50,59,77,20,Fail,
6210,72,89,89,65,18,Fail,
6211,59,42,100,57,17,Fail,
6212,68,32,94,43,20,Fail,
6213,96,97,43,83,6,Fail,
6214,54,33,73,80,23,Fail,
6215,96,36,55,54,20,Fail,
6216,72,55,45,62,5,Fail,
6217,79,53,36,80,6,Fail,
6218,74,39,61,45,6,Fail,
6219,77,42,45,82,2,Fail,
6220,83,73,91,46,19,Fail,
6221,94,68,59,96,16,Fail,
6222,97,48,100,85,22,Pass,
6223,96,80,41,99,20,Fail,
6224,74,48,96,87,24,Fail,
6225,59,81,75,54,15,Fail,
6226,63,76,72,91,7,Fail,
6227,91,59,84,48,19,Fail,
6228,95,75,74,90,9,Pass,
6229,79,50,89,69,6,Pass,
6230,90,77,100,83,23,Pass,
6231,74,91,61,82,9,Fail,
6232,63,87,37,67,7,Fail,
6233,84,47,91,69,11,Pass,
6234,97,88,49,47,4,Fail,
6235,83,77,47,74,14,Fail,
6236,59,92,35,90,8,Fail,
6237,84,41,58,74,5,Fail,
6238,60,63,33,96,14,Fail,
6239,60,90,100,65,7,Fail,
6240,70,82,72,69,17,Fail,
6241,70,54,63,74,23,Fail,
6242,71,91,100,77,22,Fail,
6243,94,33,62,50,2,Fail,
6244,56,42,44,59,14,Fail,
6245,66,71,69,85,3,Fail,
6246,51,78,34,70,21,Fail,
6247,61,85,79,73,20,Fail,
6248,91,76,95,51,7,Fail,
6249,67,37,83,87,12,Fail,
6250,60,84,75,67,18,Fail,
6251,65,47,40,42,10,Fail,
6252,98,64,78,92,6,Pass,
6253,100,61,52,87,6,Fail,
6254,67,53,84,81,17,Fail,
6255,84,36,34,91,5,Fail,
6256,75,42,93,44,21,Fail,
6257,65,98,64,52,14,Fail,
6258,55,71,98,51,18,Fail,
6259,93,60,83,98,10,Pass,
6260,92,55,32,40,14,Fail,
6261,96,61,35,91,17,Fail,
6262,96,81,85,82,21,Pass,
6263,97,49,31,97,11,Fail,
6264,91,69,67,58,11,Fail,
6265,61,88,85,68,21,Fail,
6266,62,43,34,86,17,Fail,
6267,53,73,75,89,24,Fail,
6268,88,77,40,87,21,Fail,
6269,51,72,94,78,2,Fail,
6270,75,45,39,81,12,Fail,
6271,76,64,70,64,14,Pass,
6272,76,82,73,55,19,Fail,
6273,64,63,62,56,6,Fail,
6274,57,32,85,67,5,Fail,
6275,56,97,41,78,7,Fail,
6276,96,34,31,82,16,Fail,
6277,95,39,30,99,24,Fail,
6278,89,81,94,88,3,Pass,
6279,61,58,62,44,5,Fail,
6280,62,60,65,40,15,Fail,
6281,92,95,50,42,5,Fail,
6282,66,98,65,87,19,Fail,
6283,66,66,55,63,21,Fail,
6284,85,56,76,68,17,Pass,
6285,70,62,30,54,10,Fail,
6286,57,97,67,43,9,Fail,
6287,54,88,43,83,12,Fail,
6288,75,93,75,40,15,Fail,
6289,65,73,71,88,18,Fail,
6290,85,78,36,95,14,Fail,
6291,77,82,84,54,9,Fail,
6292,78,78,85,63,15,Pass,
6293,96,95,92,91,12,Pass,
6294,61,92,53,70,10,Fail,
6295,86,54,33,59,9,Fail,
6296,79,33,71,49,15,Fail,
6297,72,80,99,50,16,Fail,
6298,65,40,57,57,2,Fail,
6299,63,46,69,73,13,Fail,
6300,59,95,80,67,6,Fail,
6301,56,99,58,77,15,Fail,
6302,94,98,71,55,23,Fail,
6303,86,58,98,63,17,Pass,
6304,78,49,34,78,20,Fail,
6305,52,56,70,94,17,Fail,
6306,64,37,90,90,8,Fail,
6307,85,90,84,51,4,Fail,
6308,96,57,57,89,24,Fail,
6309,95,99,70,81,9,Pass,
6310,68,32,38,46,22,Fail,
6311,62,98,58,75,22,Fail,
6312,91,36,67,56,15,Fail,
6313,70,89,91,88,21,Fail,
6314,86,33,83,43,4,Fail,
6315,76,34,81,92,12,Pass,
6316,78,40,63,76,23,Pass,
6317,69,44,66,72,15,Fail,
6318,74,93,78,58,23,Fail,
6319,55,42,71,93,3,Fail,
6320,85,36,43,65,5,Fail,
6321,51,35,62,94,22,Fail,
6322,71,85,46,50,6,Fail,
6323,81,93,61,70,20,Pass,
6324,65,79,97,40,11,Fail,
6325,67,59,68,79,22,Fail,
6326,54,51,39,75,22,Fail,
6327,85,54,53,68,3,Fail,
6328,79,57,87,64,22,Pass,
6329,94,68,98,98,4,Pass,
6330,68,96,93,98,16,Fail,
6331,72,34,48,93,20,Fail,
6332,83,94,37,86,22,Fail,
6333,62,44,100,88,3,Fail,
6334,92,96,69,57,4,Fail,
6335,78,69,42,42,13,Fail,
6336,85,98,56,57,24,Fail,
6337,71,72,31,97,15,Fail,
6338,96,30,45,46,18,Fail,
6339,85,51,43,67,17,Fail,
6340,58,91,46,56,18,Fail,
6341,88,55,89,64,10,Pass,
6342,100,47,99,57,4,Fail,
6343,68,77,46,91,23,Fail,
6344,87,38,74,79,15,Pass,
6345,55,30,67,82,4,Fail,
6346,96,38,93,42,7,Fail,
6347,64,52,35,64,24,Fail,
6348,69,74,89,46,22,Fail,
6349,58,31,78,86,20,Fail,
6350,81,43,50,49,14,Fail,
6351,53,67,52,83,6,Fail,
6352,99,69,86,83,2,Pass,
6353,67,92,93,90,13,Fail,
6354,54,45,58,58,16,Fail,
6355,69,35,56,54,20,Fail,
6356,72,32,35,60,3,Fail,
6357,60,43,50,60,4,Fail,
6358,86,95,100,97,8,Pass,
6359,71,96,70,76,12,Fail,
6360,53,60,34,67,11,Fail,
6361,78,62,44,84,9,Fail,
6362,93,30,50,71,3,Fail,
6363,83,73,87,96,15,Pass,
6364,62,44,33,80,14,Fail,
6365,91,66,98,93,8,Pass,
6366,58,56,36,66,22,Fail,
6367,91,77,64,98,10,Pass,
6368,80,56,65,62,8,Pass,
6369,56,41,44,49,2,Fail,
6370,53,96,31,79,2,Fail,
6371,68,59,86,80,7,Fail,
6372,91,95,34,45,2,Fail,
6373,79,36,100,63,17,Pass,
6374,80,63,61,57,4,Fail,
6375,84,61,70,49,14,Fail,
6376,70,68,71,95,22,Fail,
6377,80,72,94,54,5,Fail,
6378,68,72,69,84,18,Fail,
6379,80,32,67,82,11,Pass,
6380,81,75,71,73,5,Pass,
6381,51,61,66,47,21,Fail,
6382,59,72,85,89,13,Fail,
6383,51,32,100,74,14,Fail,
6384,51,92,84,94,5,Fail,
6385,73,69,83,66,17,Fail,
6386,66,47,51,64,20,Fail,
6387,81,96,56,42,8,Fail,
6388,65,91,76,60,2,Fail,
6389,65,39,67,96,17,Fail,
6390,95,81,68,78,3,Pass,
6391,88,75,44,71,2,Fail,
6392,80,84,95,89,15,Pass,
6393,92,75,90,92,21,Pass,
6394,73,89,89,60,6,Fail,
6395,50,55,37,48,16,Fail,
6396,60,56,73,89,11,Fail,
6397,70,67,72,40,22,Fail,
6398,53,51,35,43,3,Fail,
6399,56,55,56,43,12,Fail,
6400,75,98,74,88,17,Pass,
6401,96,64,52,65,20,Fail,
6402,99,95,42,94,5,Fail,
6403,61,80,97,73,11,Fail,
6404,80,47,93,66,23,Pass,
6405,66,72,54,54,23,Fail,
6406,82,41,81,84,13,Pass,
6407,60,32,77,71,3,Fail,
6408,77,36,90,80,3,Pass,
6409,81,35,46,46,10,Fail,
6410,50,74,69,100,13,Fail,
6411,96,68,98,100,3,Pass,
6412,77,80,55,83,19,Fail,
6413,91,38,85,83,17,Pass,
6414,56,52,69,53,20,Fail,
6415,51,41,97,62,16,Fail,
6416,91,91,37,86,17,Fail,
6417,73,69,74,40,7,Fail,
6418,53,83,46,71,16,Fail,
6419,93,36,70,80,13,Pass,
6420,68,46,38,65,23,Fail,
6421,75,79,99,87,13,Pass,
6422,60,53,53,48,11,Fail,
6423,89,31,40,55,22,Fail,
6424,99,62,64,70,16,Pass,
6425,92,50,58,41,24,Fail,
6426,60,82,37,71,5,Fail,
6427,94,75,46,49,11,Fail,
6428,52,74,100,64,20,Fail,
6429,61,38,41,57,24,Fail,
6430,52,35,79,84,15,Fail,
6431,91,80,53,73,11,Fail,
6432,76,64,66,68,18,Pass,
6433,98,82,40,100,23,Fail,
6434,51,48,88,84,12,Fail,
6435,98,98,84,63,19,Pass,
6436,65,54,56,42,3,Fail,
6437,51,40,96,54,12,Fail,
6438,79,46,89,42,9,Fail,
6439,69,65,31,94,20,Fail,
6440,87,50,97,70,17,Pass,
6441,77,47,47,49,5,Fail,
6442,74,89,49,77,15,Fail,
6443,81,47,92,94,23,Pass,
6444,59,30,31,61,18,Fail,
6445,91,43,71,53,12,Fail,
6446,89,37,57,48,4,Fail,
6447,82,95,58,57,5,Fail,
6448,62,80,98,47,22,Fail,
6449,90,89,57,98,14,Fail,
6450,91,63,89,77,18,Pass,
6451,96,65,34,54,21,Fail,
6452,86,91,44,85,22,Fail,
6453,65,30,61,54,21,Fail,
6454,94,71,81,91,11,Pass,
6455,71,30,66,45,24,Fail,
6456,69,83,44,93,13,Fail,
6457,99,76,70,51,9,Fail,
6458,92,68,33,81,4,Fail,
6459,76,59,82,58,22,Fail,
6460,90,36,56,79,11,Fail,
6461,65,51,50,44,8,Fail,
6462,83,79,89,66,11,Pass,
6463,81,74,93,49,8,Fail,
6464,75,39,100,82,19,Pass,
6465,74,43,76,91,21,Fail,
6466,51,75,83,85,15,Fail,
6467,61,35,60,53,13,Fail,
6468,89,50,46,100,9,Fail,
6469,58,91,79,73,8,Fail,
6470,61,48,36,97,6,Fail,
6471,75,91,57,88,2,Fail,
6472,58,82,39,54,16,Fail,
6473,59,53,56,68,10,Fail,
6474,81,85,42,94,13,Fail,
6475,83,91,95,65,23,Pass,
6476,97,63,89,66,19,Pass,
6477,69,51,72,42,12,Fail,
6478,88,97,98,42,11,Fail,
6479,51,86,92,74,11,Fail,
6480,50,39,99,97,19,Fail,
6481,100,95,94,99,2,Pass,
6482,85,37,96,100,21,Pass,
6483,73,67,83,74,12,Fail,
6484,76,91,65,89,3,Pass,
6485,51,57,100,45,12,Fail,
6486,80,39,44,53,3,Fail,
6487,63,74,47,65,10,Fail,
6488,51,94,33,42,2,Fail,
6489,78,96,40,72,24,Fail,
6490,64,38,35,81,7,Fail,
6491,61,34,80,52,23,Fail,
6492,86,39,87,68,3,Pass,
6493,77,41,89,48,16,Fail,
6494,69,87,47,71,2,Fail,
6495,88,50,96,61,19,Pass,
6496,73,50,46,61,5,Fail,
6497,70,94,63,97,14,Fail,
6498,59,32,59,96,5,Fail,
6499,95,98,48,73,16,Fail,
6500,63,93,38,49,3,Fail,
6501,86,78,69,64,10,Pass,
6502,67,46,73,51,13,Fail,
6503,73,61,88,90,15,Fail,
6504,63,99,54,42,21,Fail,
6505,83,50,100,58,5,Fail,
6506,61,36,82,72,16,Fail,
6507,71,36,77,97,5,Fail,
6508,55,56,100,86,6,Fail,
6509,85,37,82,94,11,Pass,
6510,94,57,78,65,13,Pass,
6511,85,95,72,52,13,Fail,
6512,71,100,48,46,9,Fail,
6513,63,76,95,73,5,Fail,
6514,65,39,63,61,4,Fail,
6515,85,62,83,59,2,Fail,
6516,74,36,30,82,19,Fail,
6517,81,32,84,62,21,Pass,
6518,82,43,44,87,15,Fail,
6519,94,73,44,53,18,Fail,
6520,85,75,52,69,7,Fail,
6521,69,90,95,62,7,Fail,
6522,67,65,75,86,11,Fail,
6523,87,42,38,91,20,Fail,
6524,52,45,95,58,11,Fail,
6525,72,34,95,78,4,Fail,
6526,81,67,47,80,2,Fail,
6527,94,79,46,75,19,Fail,
6528,65,67,63,45,16,Fail,
6529,54,85,98,62,21,Fail,
6530,53,92,93,49,5,Fail,
6531,70,77,73,74,19,Fail,
6532,89,88,58,60,11,Fail,
6533,100,73,91,71,23,Pass,
6534,63,84,45,99,23,Fail,
6535,88,84,81,69,20,Pass,
6536,80,30,31,72,18,Fail,
6537,63,37,90,45,11,Fail,
6538,55,33,33,44,5,Fail,
6539,61,82,81,94,6,Fail,
6540,65,87,70,54,8,Fail,
6541,66,66,81,96,20,Fail,
6542,94,78,60,82,20,Pass,
6543,72,96,55,91,9,Fail,
6544,63,48,56,64,2,Fail,
6545,56,30,80,52,9,Fail,
6546,95,58,77,45,20,Fail,
6547,81,62,40,76,18,Fail,
6548,64,81,37,41,10,Fail,
6549,93,70,41,56,21,Fail,
6550,66,52,74,63,24,Fail,
6551,90,34,63,51,17,Fail,
6552,96,100,76,83,10,Pass,
6553,93,86,50,93,20,Fail,
6554,83,35,70,53,17,Fail,
6555,54,78,51,46,22,Fail,
6556,94,51,50,93,14,Fail,
6557,76,33,57,65,20,Fail,
6558,72,93,96,71,6,Fail,
6559,89,66,100,68,3,Pass,
6560,63,60,43,85,5,Fail,
6561,64,66,81,78,13,Fail,
6562,92,74,72,48,19,Fail,
6563,82,37,100,53,4,Fail,
6564,80,69,48,92,22,Fail,
6565,84,34,56,56,20,Fail,
6566,66,57,47,88,23,Fail,
6567,77,38,42,64,5,Fail,
6568,68,31,30,92,5,Fail,
6569,95,92,63,69,17,Pass,
6570,72,80,42,84,12,Fail,
6571,81,60,80,68,14,Pass,
6572,89,36,30,98,22,Fail,
6573,62,59,57,68,12,Fail,
6574,69,87,61,57,8,Fail,
6575,84,32,84,70,15,Pass,
6576,54,80,55,58,5,Fail,
6577,58,85,43,56,9,Fail,
6578,78,39,97,45,13,Fail,
6579,55,90,92,51,14,Fail,
6580,74,79,43,77,10,Fail,
6581,80,76,56,42,10,Fail,
6582,71,30,70,86,3,Fail,
6583,51,86,32,74,4,Fail,
6584,94,67,88,94,22,Pass,
6585,54,91,52,86,13,Fail,
6586,76,99,47,72,18,Fail,
6587,74,94,70,92,5,Fail,
6588,57,91,37,68,15,Fail,
6589,50,85,61,42,22,Fail,
6590,69,96,70,44,10,Fail,
6591,93,46,74,98,9,Pass,
6592,72,37,38,53,2,Fail,
6593,81,89,77,75,14,Pass,
6594,60,69,53,93,4,Fail,
6595,88,91,73,67,15,Pass,
6596,96,70,87,80,20,Pass,
6597,73,41,95,71,7,Fail,
6598,60,83,47,57,5,Fail,
6599,78,40,58,81,21,Fail,
6600,75,89,31,79,2,Fail,
6601,65,97,97,52,11,Fail,
6602,84,75,68,41,14,Fail,
6603,69,67,70,91,13,Fail,
6604,95,90,100,64,12,Pass,
6605,52,46,51,59,5,Fail,
6606,50,95,78,46,18,Fail,
6607,96,65,57,50,16,Fail,
6608,50,36,45,44,22,Fail,
6609,66,45,97,68,4,Fail,
6610,51,43,91,57,11,Fail,
6611,78,54,65,47,22,Fail,
6612,69,33,51,66,15,Fail,
6613,55,58,40,97,20,Fail,
6614,57,85,71,81,22,Fail,
